IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.1.4.76,010.001.004.076,10.1.4.76,,20677cdb737c,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.1.4.77,010.001.004.077,10.1.4.77,,98f2b3e3c760,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Linux 3.2 - 3.13,
10.1.4.99,010.001.004.099,10.1.4.99,,e4115bdda860,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.100,010.001.004.100,10.1.4.100,,e4115be13562,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.101,010.001.004.101,10.1.4.101,,e4115be166cf,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.102,010.001.004.102,10.1.4.102,,e4115be14539,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.103,010.001.004.103,10.1.4.103,,e4115be1a52f,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.104,010.001.004.104,10.1.4.104,,9cb6547aa924,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.105,010.001.004.105,10.1.4.105,,c4346bc3fd83,"[Information Technology, Accessory, Out Of Band Controller]",[VxWorks],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.106,010.001.004.106,10.1.4.106,,c4346bc32ea7,"[Information Technology, Accessory, Out Of Band Controller]",[VxWorks],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.107,010.001.004.107,10.1.4.107,,e4115bb48c48,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.108,010.001.004.108,10.1.4.108,,e4115be196ee,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.109,010.001.004.109,10.1.4.109,,e4115be124ae,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.111,010.001.004.111,10.1.4.111,,e4115be1c7ad,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.112,010.001.004.112,10.1.4.112,,e4115be136b2,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.113,010.001.004.113,10.1.4.113,,e4115bb49940,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.114,010.001.004.114,10.1.4.114,,e4115baf2a6c,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.117,010.001.004.117,10.1.4.117,,e4115be145eb,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.118,010.001.004.118,10.1.4.118,,e4115be1b623,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.119,010.001.004.119,10.1.4.119,,e4115be1340c,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.120,010.001.004.120,10.1.4.120,,9cb6547aa972,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.121,010.001.004.121,10.1.4.121,,c4346bc32e6e,"[Information Technology, Accessory, Out Of Band Controller]",[VxWorks],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.122,010.001.004.122,10.1.4.122,,e4115baf2652,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.123,010.001.004.123,10.1.4.123,,e4115baf1d9c,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.124,010.001.004.124,10.1.4.124,,e4115be1a629,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.127,010.001.004.127,10.1.4.127,,e4115be1a643,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.128,010.001.004.128,10.1.4.128,,984be15e8903,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.129,010.001.004.129,10.1.4.129,,e4115bb49b02,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.130,010.001.004.130,10.1.4.130,,e4115bab19c8,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.132,010.001.004.132,10.1.4.132,,441ea178e9c0,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,Linux 2.6.32,
10.1.4.133,010.001.004.133,10.1.4.133,,441ea178e98a,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,Linux 2.6.32 or Linux 2.6.22 or Linux 2.6.32 - 2.6.35 or Linux 2.6.26 - 2.6.35 or Linux 3.2 - 4.0 or Linux 2.6.32 - 3.10 or Linux 2.6.17 - 2.6.36 or Linux 2.6.35 or Linux 2.6.23 - 2.6.38 or AXIS 210A or 211 Network Camera (Linux 2.6.17),
10.1.4.134,010.001.004.134,10.1.4.134,,441ea178e9b4,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,Linux 2.6.32,
10.1.4.135,010.001.004.135,10.1.4.135,,441ea178e9ae,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,Linux 2.6.32,
10.1.4.192,010.001.004.192,sim-nasc01ilo.scspa.local,sim-nasc01ilo.scspa.local,08f1ea90c814,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.1.4.193,010.001.004.193,sim-nasc02ilo.scspa.local,sim-nasc02ilo.scspa.local,08f1ea90c50e,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.1.4.200,010.001.004.200,10.1.4.200,,e4115baf2954,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.201,010.001.004.201,10.1.4.201,,e4115baf2ce2,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,80/tcp Allegro RomPager 4.62 ;22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.202,010.001.004.202,10.1.4.202,,e4115bb49aee,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.203,010.001.004.203,10.1.4.203,,e4115b0e3de6,"[Information Technology, Networking]",[VxWorks],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.204,010.001.004.204,10.1.4.204,,e4115baf2bfc,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.205,010.001.004.205,10.1.4.205,,c4346bc3dbec,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.1.4.206,010.001.004.206,10.1.4.206,,e4115be135a6,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.207,010.001.004.207,10.1.4.207,,e4115be1b648,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.208,010.001.004.208,10.1.4.208,,984be17a3782,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.209,010.001.004.209,10.1.4.209,,e4115be1967b,"[Information Technology, Networking]",[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.214,010.001.004.214,10.1.4.214,,d485644de328,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.215,010.001.004.215,10.1.4.215,,d485644d1424,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.216,010.001.004.216,10.1.4.216,,d48564596198,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.4.217,010.001.004.217,10.1.4.217,,18a9053d5236,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,80/tcp HP Integrated Lights-Out http config  ;22/tcp HP Integrated Lights-Out mpSSH 0.1.3 protocol 2.0,
10.1.4.218,010.001.004.218,10.1.4.218,,d485644de31c,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.1.7.1,010.001.007.001,SPAILOAMP.scspa.local,SPAILOAMP.scspa.local,00505681979c,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.1.7.12,010.001.007.012,spaless.scspa.local,spaless.scspa.local,0050568041d6,"[Information Technology, Computer]","[Linux, RedHat]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.7.13,010.001.007.013,SCSPA\\SPAFINDEV92,SPAFinDev92.scspa.local,5056806385,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.7.14,010.001.007.014,SCSPA\\SPAPSUAT92,SPAPSUAT92.scspa.local,5056805462,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.7.15,010.001.007.015,SCSPA\\APSSYSLOG,APSSYSLOG.scspa.local,00505680696d,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.7.21,010.001.007.021,SCSPA\\SPAEDI-DEV,spaedi-dev.scspa.local,005056810c2f,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.7.31,010.001.007.031,SCSPA\\SPAZERTO,SPAZerto.scspa.local,005056a025a7,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.1.7.32,010.001.007.032,SCSPA\\SCIPZERTO,SCIPZerto.scspa.local,0050569d561e,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.1.7.35,010.001.007.035,oratest.scspa.local,oratest.scspa.local,005056a0f588,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.10 - 3.19 or Linux 3.2 - 4.0 or Linux 3.10 or Linux 3.18 or Linux 2.6.32 - 3.13 or Linux 2.6.22 - 2.6.36 or Linux 2.6.39 or Linux 3.2 - 3.8 or Linux 3.4 - 3.10 or Linux 2.6.32 - 3.10,
10.1.7.78,010.001.007.078,V-NetEng1.scspa.local,V-NetEng1.scspa.local,005056819c35,"[Information Technology, Computer]","[Linux, CentOS]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.1.7.113,010.001.007.113,ol_crap.scspa.local,ol_crap.scspa.local,005056a0404b,"[Information Technology, Computer]","[Linux, RedHat]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",,,
10.1.7.185,010.001.007.185,portalci.scspa.local,portalci.scspa.local,005056800bf0,"[Information Technology, Computer]","[Linux, RedHat]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.10.1,010.001.010.001,10.1.10.1,,00505681d6f0,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",,OpenWrt 0.9 - 7.09 (Linux 2.4.30 - 2.4.34) or OpenWrt White Russian 0.9 (Linux 2.4.30) or OpenWrt Kamikaze 7.09 (Linux 2.6.22) or Linux 2.6.9 - 2.6.21 or Asus RT-AC66U router (Linux 2.6) or Linux 2.4.18 or Asus RT-N16 WAP (Linux 2.6) or Asus RT-N66U WAP (Linux 2.6) or Tomato 1.28 (Linux 2.6.22) or Linux 2.6.18 - 2.6.24;22/tcp OpenSSH 7.8 protocol 2.0,
10.1.10.2,010.001.010.002,10.1.10.2,,005056819d1f,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",,OpenWrt 0.9 - 7.09 (Linux 2.4.30 - 2.4.34) or OpenWrt White Russian 0.9 (Linux 2.4.30) or OpenWrt Kamikaze 7.09 (Linux 2.6.22) or Linux 2.6.9 - 2.6.21 or Asus RT-AC66U router (Linux 2.6) or Linux 2.4.18 or Asus RT-N16 WAP (Linux 2.6) or Asus RT-N66U WAP (Linux 2.6) or Tomato 1.28 (Linux 2.6.22) or Linux 2.6.18 - 2.6.24;22/tcp OpenSSH 7.8 protocol 2.0,
10.1.10.5,010.001.010.005,SCSPA\\V-NCT-GVLRC,V-NCT-GVLRC.scspa.local,5056805093,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.1.10.12,010.001.010.012,SCSPA\\V-HQ2-BSP,V-HQ2-BSP.scspa.local,005056a071b7,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.1.10.26,010.001.010.026,SCSPA\\V-NCTDA-1,V-NCTDA-1.scspa.local,5.06E+07,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.1.10.27,010.001.010.027,SCSPA\\V-HQB2FS-API,V-HQB2FS-API.scspa.local,005056aa3388,"[Information Technology, Computer]","[Windows, Windows XP]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows XP  Service Pack 3,Windows XP  Service Pack 3
10.1.10.28,010.001.010.028,SCSPA\\V-NCTDA-2,V-NCTDA-2.scspa.local,00505680176f,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.1.10.250,010.001.010.250,SCSPA\\V-OPER-1,v-oper-1.scspa.local,005056804d7d,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.1.10.251,010.001.010.251,v-oper-2.scspa.local,v-oper-2.scspa.local,5056806348,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.1.11.1,010.001.011.001,10.1.11.1,,005056a07e85,"[Information Technology, Computer]",[Windows],[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 or 8,
10.1.13.1,010.001.013.001,SCSPA\\SPAHAG-OLD,SPAHAG-OLD.scspa.local,005056aa1172,"[Information Technology, Computer, Server]","[Windows, Windows Server 2008, Windows Server 2008 Standard, Windows Server 2008 Standard SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2008 64-bit R2 Standard Edition Service Pack 1,Windows Server 2008 64-bit R2 Standard Edition Service Pack 1
10.1.13.2,010.001.013.002,z-vra-syn-sql02.scspa.local,z-vra-syn-sql02.scspa.local,5056817258,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.3,010.001.013.003,SCSPA\\DMZJUMP,DMZJump.scspa.local,005056a018fc,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.11,010.001.013.011,SCSPA\\SPAYMSAGSHA,spaymsagsha.scspa.local,005056a0c333,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.12,010.001.013.012,SCSPA\\SPAYMSHQBHA,SPAYMSHQBHA.scspa.local,005056a0b77e,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.13,010.001.013.013,SCSPA\\SPAYMSNCTHA,SPAYMSNCTHA.scspa.local,000c298cdcc2,"[Information Technology, Computer]","[Windows, Windows Server 2003]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2003 R2  Service Pack 2,Windows Server 2003 R2  Service Pack 2
10.1.13.14,010.001.013.014,SCSPA\\SPAYMSORIONHA,spaymsorionha.scspa.local,005056a02eef,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.15,010.001.013.015,SCSPA\\SPAYMSWSHA,spaymswsha.scspa.local,5056802723,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.16,010.001.013.016,SCSPA\\SPAYMSWWTHA,SPAYMSWWTHA.scspa.local,000c29bcc06b,"[Information Technology, Computer]","[Windows, Windows Server 2003]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2003 R2  Service Pack 2,Windows Server 2003 R2  Service Pack 2
10.1.13.17,010.001.013.017,SCSPA\\SPAYMSSCIPHA,SPAYMSSCIPHA.scspa.local,5056802316,"[Information Technology, Computer]","[Windows, Windows Server 2003]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2003 R2  Service Pack 2,Windows Server 2003 R2  Service Pack 2
10.1.13.18,010.001.013.018,SCSPA\\SPAZERTO65,SPAZERTO65.scspa.local,005056a01486,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.1.13.19,010.001.013.019,z-vra-syn-win01.scspa.local,z-vra-syn-win01.scspa.local,5056819708,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.20,010.001.013.020,z-vra-syn-sql01.scspa.local,z-vra-syn-sql01.scspa.local,5056814768,"[Information Technology, Mobile]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Mobile Device,Linux 3.13 or Linux 3.1 or Linux 3.2 or AXIS 210A or 211 Network Camera (Linux 2.6.17) or Linux 2.6.32 - 2.6.36 or Android 5.1 or Linux 3.16 or Linux 3.18 or Linux 3.2 - 3.10 or Linux 3.2 - 3.13,
10.1.13.21,010.001.013.021,z-vra-syn-linux01.scspa.local,z-vra-syn-linux01.scspa.local,5056815922,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.22,010.001.013.022,z-vra-syn-dmz01.scspa.local,z-vra-syn-dmz01.scspa.local,00505681c87d,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.23,010.001.013.023,z-vra-syn-win03.scspa.local,z-vra-syn-win03.scspa.local,00505681164a,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.24,010.001.013.024,z-vra-syn-linux03.scspa.local,z-vra-syn-linux03.scspa.local,005056814dcf,"[Information Technology, Mobile]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Mobile Device,Linux 3.13 or Linux 3.1 or Linux 3.2 or Zerto Virtual Replication Appliance or AXIS 210A or 211 Network Camera (Linux 2.6.17) or Linux 2.6.32 - 2.6.36 or Android 5.0.2 or Android 5.1 or Linux 3.11 or Linux 3.12,
10.1.13.25,010.001.013.025,z-vra-syn-win05.scspa.local,z-vra-syn-win05.scspa.local,00505681b574,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.26,010.001.013.026,z-vra-syn-sql03.scspa.local,z-vra-syn-sql03.scspa.local,005056814f22,"[Information Technology, Computer]",[Unknown],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",,,
