IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.14.3.56,010.014.003.056,10.14.3.56,,00ccfca7f63d,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.14.4.1,010.014.004.001,10.14.4.1,,00ccfca7f68d,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.0.1,010.015.000.001,10.15.0.1,,,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,Unknown Vendor,Unknown Vendor,Cisco Switch,"Cisco Switch Cisco IOS Software [Denali], Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 16.3.5b, RELEASE SOFTWARE (fc1)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems, Inc.Compiled Thu 02-Nov-17 11:07 ",
10.15.0.2,010.015.000.002,10.15.0.2,,cc8e71148ed4,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco Switch,"Cisco Switch Cisco IOS Software [Denali], Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 16.3.5b, RELEASE SOFTWARE (fc1)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems, Inc.Compiled Thu 02-Nov-17 11:07 ",
10.15.3.3,010.015.003.003,10.15.3.3,,0057d2d02cae,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.6,010.015.003.006,10.15.3.6,,0057d2d10652,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.7,010.015.003.007,10.15.3.7,,0057d2d115a3,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.9,010.015.003.009,10.15.3.9,,0057d2d02c9d,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.12,010.015.003.012,10.15.3.12,,0057d2d106ee,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.17,010.015.003.017,10.15.3.17,,00ccfca7f650,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.18,010.015.003.018,10.15.3.18,,0057d2d10c3b,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.21,010.015.003.021,10.15.3.21,,0057d2d10768,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.22,010.015.003.022,10.15.3.22,,0057d2d02d8b,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.23,010.015.003.023,10.15.3.23,,9c57adb9f995,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.24,010.015.003.024,10.15.3.24,,9c57add283a7,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.25,010.015.003.025,10.15.3.25,,0057d2d027f6,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.27,010.015.003.027,10.15.3.27,,0057d2d02ca8,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.43,010.015.003.043,10.15.3.43,,0057d2d02cac,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.45,010.015.003.045,10.15.3.45,,0057d2d02d02,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.53,010.015.003.053,10.15.3.53,,0057d2d02d5c,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.56,010.015.003.056,10.15.3.56,,0057d2d02cc9,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.58,010.015.003.058,10.15.3.58,,00ccfca7f92e,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.60,010.015.003.060,10.15.3.60,,0057d2d02cc1,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.63,010.015.003.063,10.15.3.63,,0057d2d02ce4,"[Information Technology, Networking]","[Cisco-OS, Cisco IOS]",[Cisco],,"cisco systems, inc","CISCO SYSTEMS, INC",,,
10.15.3.64,010.015.003.064,10.15.3.64,,0057d2d106f9,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.68,010.015.003.068,10.15.3.68,,0057d2d10a6e,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.71,010.015.003.071,10.15.3.71,,9c57adb9cabc,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.74,010.015.003.074,10.15.3.74,,0057d2d10e5b,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.3.75,010.015.003.075,10.15.3.75,,0057d2d107cc,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.1,010.015.004.001,10.15.4.1,,0057d2d02cd2,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.3,010.015.004.003,10.15.4.3,,0057d2d027a4,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.5,010.015.004.005,10.15.4.5,,9c57add26bae,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.7,010.015.004.007,10.15.4.7,,0057d2d02c91,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.8,010.015.004.008,10.15.4.8,,9c57add2e22e,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.10,010.015.004.010,10.15.4.10,,0057d2d106dd,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.11,010.015.004.011,10.15.4.11,,0057d2d027b4,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.12,010.015.004.012,10.15.4.12,,0057d2d1074a,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.14,010.015.004.014,10.15.4.14,,9c57add2e206,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.17,010.015.004.017,10.15.4.17,,0057d2d10799,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.20,010.015.004.020,10.15.4.20,,9c57add26e9f,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.24,010.015.004.024,10.15.4.24,,0057d2d10771,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.28,010.015.004.028,10.15.4.28,,9c57add26ca6,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.30,010.015.004.030,10.15.4.30,,0057d2d02ccd,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.33,010.015.004.033,10.15.4.33,,9c57add2e207,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.34,010.015.004.034,10.15.4.34,,0057d2d02805,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.39,010.015.004.039,10.15.4.39,,0057d2d107f0,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.45,010.015.004.045,10.15.4.45,,0057d2d107db,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.48,010.015.004.048,10.15.4.48,,0057d2d02d11,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.60,010.015.004.060,10.15.4.60,,9c57add315ca,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.70,010.015.004.070,10.15.4.70,,0057d2d02cd4,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.105,010.015.004.105,10.15.4.105,,0057d2d1076f,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.120,010.015.004.120,10.15.4.120,,0057d2d02c92,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.121,010.015.004.121,10.15.4.121,,0057d2d02795,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.15.4.126,010.015.004.126,10.15.4.126,,0057d2d1079a,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",,"Possibly Linksys WRV200 wireless broadband router or Linksys NAS200 NAS device or DD-WRT v24-sp2 (Linux 2.4.36) or Linux 2.6.22 (Kubuntu, x86) or Linux 2.6.25 (openSUSE 11.0)",
10.16.0.1,010.016.000.001,10.16.0.1,,00d6fe251956,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco Switch,"Cisco Switch Cisco IOS Software [Everest], Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 16.6.7, RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2019 by Cisco Systems, Inc.Compiled Mon 23-Sep-19 12:59 ",
10.16.0.10,010.016.000.010,10.16.0.10,,000af45a17c0,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco,23/tcp Cisco router telnetd  ,
10.19.0.1,010.019.000.001,10.19.0.1,,0cd0f8ccdac4,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco Switch,"Cisco Switch Cisco IOS Software [Fuji], Catalyst L3 Switch Software (CAT9K_IOSXE), Version 16.8.1a, RELEASE SOFTWARE (fc1)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2018 by Cisco Systems, Inc.Compiled Tue 03-Apr-18 18:49 by mcpre",
10.20.231.1,010.020.231.001,10.20.231.1,,5006ab99e2da,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS-XE, Cisco IOS-XE 03.06]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco Switch,"Cisco Switch Cisco IOS Software, IOS-XE Software, Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 03.06.04.E RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2016 by Cisco Systems, Inc.Compiled Sat 13-Feb",
10.20.232.1,010.020.232.001,10.20.232.1,,b0907ebdd8ee,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco Switch,"Cisco Switch Cisco IOS Software [Denali], Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 16.3.7, RELEASE SOFTWARE (fc4)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2018 by Cisco Systems, Inc.Compiled Fri 03-Aug-18 23:49 b",
10.24.0.1,010.024.000.001,10.24.0.1,,,"[Information Technology, Networking, Router or Switch]","[Cisco-OS, Cisco IOS-XE, Cisco IOS-XE 03.06]","[Cisco, Cisco Router or Switch, Cisco Switch 3000 Series]",,Unknown Vendor,Unknown Vendor,Cisco Switch,"Cisco Switch Cisco IOS Software, IOS-XE Software, Catalyst L3 Switch Software (CAT3K_CAA-UNIVERSALK9-M), Version 03.06.04.E RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2016 by Cisco Systems, Inc.Compiled Sat 13-Feb",
